Nr,sequence,image,x,y,z,theta_x,theta_y,theta_z
/08,2011_09_30_drive_0028,/002773,-168.0883,-3.204265,11.80701,0.568132637,1.451102691,0.539894052
/08,2011_09_30_drive_0028,/002774,-167.1726,-3.247393,11.90348,0.553877681,1.445086429,0.522037007
/08,2011_09_30_drive_0028,/002775,-166.2475,-3.295985,12.00864,0.532840728,1.44153267,0.497406532
/08,2011_09_30_drive_0028,/002776,-165.3096,-3.346744,12.12125,0.506985166,1.439619847,0.467293829
/08,2011_09_30_drive_0028,/002777,-164.3561,-3.399826,12.24191,0.460245946,1.441273744,0.418932875
/08,2011_09_30_drive_0028,/002778,-163.3867,-3.45784,12.36462,0.414310655,1.443581672,0.374911857
/08,2011_09_30_drive_0028,/002779,-162.4058,-3.516845,12.48444,0.381012684,1.445697013,0.342159209
/08,2011_09_30_drive_0028,/002780,-161.4142,-3.576617,12.60527,0.348550296,1.448302535,0.309096185
/08,2011_09_30_drive_0028,/002781,-160.4139,-3.635493,12.72144,0.336734401,1.450108413,0.294986343
/08,2011_09_30_drive_0028,/002782,-159.4,-3.69386,12.84084,0.303727418,1.453041075,0.264078709
/08,2011_09_30_drive_0028,/002783,-158.3751,-3.752071,12.95756,0.271914925,1.457065769,0.238279462
/08,2011_09_30_drive_0028,/002784,-157.3446,-3.809571,13.06983,0.244016071,1.462143723,0.216189563
/08,2011_09_30_drive_0028,/002785,-156.3146,-3.861033,13.17205,0.25097705,1.468005969,0.221553616
/08,2011_09_30_drive_0028,/002786,-155.289,-3.913038,13.2664,0.257944519,1.475474313,0.225227786
/08,2011_09_30_drive_0028,/002787,-154.2515,-3.969279,13.35128,0.269731037,1.485261775,0.23509164
/08,2011_09_30_drive_0028,/002788,-153.2059,-4.024514,13.41878,0.335494925,1.496287923,0.302070216
/08,2011_09_30_drive_0028,/002789,-152.1535,-4.080902,13.47719,0.363713948,1.510232084,0.334807607
/08,2011_09_30_drive_0028,/002790,-151.0988,-4.131797,13.51698,0.497174946,1.5228672,0.471504276
/08,2011_09_30_drive_0028,/002791,-150.0399,-4.180362,13.53486,0.697800011,1.533982741,0.672830124
/08,2011_09_30_drive_0028,/002792,-148.9789,-4.225769,13.53437,1.01110613,1.543065626,0.983434605
/08,2011_09_30_drive_0028,/002793,-147.91,-4.274146,13.51674,1.45926455,1.545702125,1.428095887
/08,2011_09_30_drive_0028,/002794,-146.8368,-4.32423,13.48847,1.822772992,1.54088898,1.791795382
/08,2011_09_30_drive_0028,/002795,-145.7562,-4.376183,13.44946,2.038609565,1.534938488,2.009085633
/08,2011_09_30_drive_0028,/002796,-144.6773,-4.427108,13.40696,2.133184662,1.528277419,2.103696321
/08,2011_09_30_drive_0028,/002797,-143.5934,-4.477432,13.35993,2.152083108,1.523580176,2.12144514
/08,2011_09_30_drive_0028,/002798,-142.5133,-4.530348,13.32396,2.142960889,1.520988585,2.112420416
/08,2011_09_30_drive_0028,/002799,-141.4274,-4.583118,13.29109,2.099904204,1.52006009,2.071591565
/08,2011_09_30_drive_0028,/002800,-140.3252,-4.639017,13.27588,2.040703149,1.520350293,2.013429813
/08,2011_09_30_drive_0028,/002801,-139.2192,-4.693787,13.26409,1.966650452,1.519865692,1.938125038
/08,2011_09_30_drive_0028,/002802,-138.1087,-4.747381,13.25115,1.892171563,1.519596883,1.862426936
/08,2011_09_30_drive_0028,/002803,-136.9892,-4.801527,13.23905,1.809810789,1.51778805,1.780905409
/08,2011_09_30_drive_0028,/002804,-135.8716,-4.857988,13.23518,1.731506833,1.516713719,1.702946451
/08,2011_09_30_drive_0028,/002805,-134.7486,-4.913923,13.23299,1.661009775,1.516695216,1.630313432
/08,2011_09_30_drive_0028,/002806,-133.6182,-4.968357,13.2349,1.597112658,1.515719697,1.566814006
/08,2011_09_30_drive_0028,/002807,-132.4693,-5.021919,13.23795,1.551606165,1.515506246,1.526605222
/08,2011_09_30_drive_0028,/002808,-131.3164,-5.073581,13.24522,1.527770952,1.516268396,1.507184338
/08,2011_09_30_drive_0028,/002809,-130.16,-5.121389,13.24698,1.517040346,1.515210444,1.496014198
/08,2011_09_30_drive_0028,/002810,-128.9987,-5.168884,13.25022,1.516388275,1.513759325,1.492458425
/08,2011_09_30_drive_0028,/002811,-127.833,-5.219366,13.25496,1.515026578,1.515034679,1.489092159
/08,2011_09_30_drive_0028,/002812,-126.6487,-5.271696,13.25677,1.514712231,1.516526267,1.488102263
/08,2011_09_30_drive_0028,/002813,-125.4523,-5.324664,13.24797,1.509431924,1.520263651,1.482521075
/08,2011_09_30_drive_0028,/002814,-124.2467,-5.376367,13.23794,1.507823702,1.522930754,1.480321279
/08,2011_09_30_drive_0028,/002815,-123.0362,-5.429004,13.23114,1.506960565,1.525289668,1.481490135
/08,2011_09_30_drive_0028,/002816,-121.8219,-5.480908,13.22423,1.504165327,1.526548103,1.481387713
/08,2011_09_30_drive_0028,/002817,-120.5957,-5.53159,13.21642,1.503847508,1.526676319,1.480987263
/08,2011_09_30_drive_0028,/002818,-119.3735,-5.583086,13.20592,1.506241781,1.523484038,1.480174191
/08,2011_09_30_drive_0028,/002819,-118.1428,-5.637661,13.19706,1.501353105,1.522434911,1.472089932
/08,2011_09_30_drive_0028,/002820,-116.9019,-5.697801,13.19315,1.495126329,1.521059566,1.462775102
/08,2011_09_30_drive_0028,/002821,-115.6327,-5.763103,13.19466,1.488226692,1.518549502,1.456716736
/08,2011_09_30_drive_0028,/002822,-114.3662,-5.827239,13.19545,1.482360812,1.517104938,1.455147211
/08,2011_09_30_drive_0028,/002823,-113.0921,-5.889114,13.19921,1.476582558,1.51554723,1.451059018
/08,2011_09_30_drive_0028,/002824,-111.8234,-5.946678,13.19848,1.472389812,1.511730859,1.445490437
/08,2011_09_30_drive_0028,/002825,-110.5495,-6.007978,13.20298,1.467984841,1.512244658,1.439584647
/08,2011_09_30_drive_0028,/002826,-109.2802,-6.072212,13.21157,1.460265642,1.514496765,1.429495651
/08,2011_09_30_drive_0028,/002827,-108.0018,-6.140008,13.22321,1.445885492,1.518044144,1.411095606
/08,2011_09_30_drive_0028,/002828,-106.7211,-6.208717,13.23496,1.434038136,1.521205969,1.401443425
/08,2011_09_30_drive_0028,/002829,-105.4272,-6.276254,13.23235,1.410907525,1.525266111,1.381563541
/08,2011_09_30_drive_0028,/002830,-104.1319,-6.334964,13.22164,1.40626505,1.522822167,1.377815603
/08,2011_09_30_drive_0028,/002831,-102.8562,-6.390335,13.23772,1.38939422,1.520411393,1.363343439
/08,2011_09_30_drive_0028,/002832,-101.5904,-6.448719,13.27011,1.366796232,1.518567789,1.338711876
/08,2011_09_30_drive_0028,/002833,-100.3214,-6.5072,13.30167,1.338969356,1.517702698,1.310346487
/08,2011_09_30_drive_0028,/002834,-99.05197,-6.570639,13.34434,1.300171864,1.521597522,1.271982882
/08,2011_09_30_drive_0028,/002835,-97.78042,-6.632546,13.37805,1.26269648,1.524359295,1.233683578
/08,2011_09_30_drive_0028,/002836,-96.51228,-6.695989,13.41518,1.234146303,1.525102359,1.204517778
/08,2011_09_30_drive_0028,/002837,-95.23756,-6.758585,13.44476,1.207936455,1.524541717,1.182006118
/08,2011_09_30_drive_0028,/002838,-93.96639,-6.818429,13.47163,1.199524492,1.520633548,1.176453689
/08,2011_09_30_drive_0028,/002839,-92.69421,-6.875976,13.49671,1.185779408,1.517108796,1.165624172
/08,2011_09_30_drive_0028,/002840,-91.41964,-6.930557,13.53014,1.169985835,1.514599426,1.151792908
/08,2011_09_30_drive_0028,/002841,-90.15044,-6.983028,13.57623,1.148417466,1.513679118,1.129013221
/08,2011_09_30_drive_0028,/002842,-88.88441,-7.036178,13.6227,1.125891507,1.513471405,1.104444992
/08,2011_09_30_drive_0028,/002843,-87.61907,-7.091078,13.6743,1.091512954,1.514109171,1.068957589
/08,2011_09_30_drive_0028,/002844,-86.3537,-7.146039,13.72119,1.065639347,1.513854839,1.045189068
/08,2011_09_30_drive_0028,/002845,-85.08715,-7.198117,13.76991,1.041680669,1.512774608,1.024342107
/08,2011_09_30_drive_0028,/002846,-83.8254,-7.250634,13.81215,1.034783279,1.510715973,1.018415873
/08,2011_09_30_drive_0028,/002847,-82.56884,-7.300937,13.85905,1.026847153,1.508792145,1.008875103
/08,2011_09_30_drive_0028,/002848,-81.30969,-7.351265,13.89987,1.001906077,1.508684929,0.981633858
/08,2011_09_30_drive_0028,/002849,-80.04503,-7.402482,13.94119,0.966824119,1.51052062,0.944752106
/08,2011_09_30_drive_0028,/002850,-78.78408,-7.455565,13.98441,0.947738059,1.512081247,0.926316849
/08,2011_09_30_drive_0028,/002851,-77.51949,-7.506952,14.02728,0.94351228,1.51365461,0.926210971
/08,2011_09_30_drive_0028,/002852,-76.26292,-7.556556,14.06421,0.972737127,1.512713479,0.957339455
/08,2011_09_30_drive_0028,/002853,-75.01433,-7.603671,14.09744,1.003399346,1.510313129,0.986985395
/08,2011_09_30_drive_0028,/002854,-73.76641,-7.651964,14.13115,1.024222262,1.508326519,1.006392299
/08,2011_09_30_drive_0028,/002855,-72.52723,-7.704966,14.16969,1.017380619,1.509009651,0.996250512
/08,2011_09_30_drive_0028,/002856,-71.26746,-7.757411,14.21886,0.993488533,1.510853977,0.970216483
/08,2011_09_30_drive_0028,/002857,-70.01285,-7.812425,14.26575,0.979260936,1.512122983,0.957308957
/08,2011_09_30_drive_0028,/002858,-68.7601,-7.867347,14.31494,0.95468209,1.513105999,0.934274837
/08,2011_09_30_drive_0028,/002859,-67.51892,-7.920785,14.35873,0.946753365,1.512210075,0.925466063
/08,2011_09_30_drive_0028,/002860,-66.27669,-7.972703,14.40182,0.961459821,1.509458361,0.940742873
/08,2011_09_30_drive_0028,/002861,-65.04199,-8.029118,14.44829,0.935369355,1.509916638,0.915640984
/08,2011_09_30_drive_0028,/002862,-63.81771,-8.083196,14.49341,0.942280268,1.508308032,0.917556988
/08,2011_09_30_drive_0028,/002863,-62.60502,-8.143266,14.54163,0.943077643,1.507836575,0.91380462
/08,2011_09_30_drive_0028,/002864,-61.40955,-8.21107,14.59751,0.926513022,1.508564629,0.895458378
/08,2011_09_30_drive_0028,/002865,-60.20646,-8.277482,14.65069,0.918769593,1.508084818,0.89051034
/08,2011_09_30_drive_0028,/002866,-59.0062,-8.341207,14.70161,0.919518546,1.506884502,0.893828107
/08,2011_09_30_drive_0028,/002867,-57.81278,-8.401802,14.75293,0.92553504,1.50489844,0.902829442
/08,2011_09_30_drive_0028,/002868,-56.62406,-8.461349,14.80235,0.933838152,1.502845898,0.910425036
/08,2011_09_30_drive_0028,/002869,-55.44649,-8.522863,14.85644,0.922097547,1.50265743,0.896456794
/08,2011_09_30_drive_0028,/002870,-54.27208,-8.584502,14.91668,0.908214311,1.503092678,0.881470805
/08,2011_09_30_drive_0028,/002871,-53.13947,-8.64759,14.98821,0.88786703,1.504361253,0.860039772
/08,2011_09_30_drive_0028,/002872,-51.99403,-8.71008,15.05129,0.857893317,1.506402991,0.832268932
/08,2011_09_30_drive_0028,/002873,-50.86318,-8.768372,15.11169,0.861780043,1.505447305,0.838036543
/08,2011_09_30_drive_0028,/002874,-49.72356,-8.827365,15.16918,0.869534435,1.503933512,0.846276804
/08,2011_09_30_drive_0028,/002875,-48.59008,-8.884653,15.22951,0.865543898,1.503152612,0.84191904
/08,2011_09_30_drive_0028,/002876,-47.45692,-8.941083,15.28897,0.857751378,1.502870466,0.833768461
/08,2011_09_30_drive_0028,/002877,-46.33058,-8.997659,15.34886,0.854755832,1.502522091,0.830785198
/08,2011_09_30_drive_0028,/002878,-45.19584,-9.055553,15.39953,0.847680338,1.502706789,0.822112658
/08,2011_09_30_drive_0028,/002879,-44.09594,-9.122087,15.45387,0.84259734,1.502623267,0.816872914
/08,2011_09_30_drive_0028,/002880,-43.00373,-9.190355,15.50684,0.840840034,1.501858976,0.815255
/08,2011_09_30_drive_0028,/002881,-41.92275,-9.255851,15.55876,0.845284846,1.500987466,0.820895789
/08,2011_09_30_drive_0028,/002882,-40.86337,-9.320056,15.61151,0.843812056,1.500614006,0.820341167
/08,2011_09_30_drive_0028,/002883,-39.81395,-9.379312,15.66469,0.833890429,1.500609006,0.81213237
/08,2011_09_30_drive_0028,/002884,-38.78977,-9.439251,15.71712,0.822885122,1.500569386,0.802425763
/08,2011_09_30_drive_0028,/002885,-37.77927,-9.494703,15.76893,0.814458633,1.500749154,0.794957042
/08,2011_09_30_drive_0028,/002886,-36.79306,-9.550098,15.82387,0.783948397,1.502533096,0.763027192
/08,2011_09_30_drive_0028,/002887,-35.8284,-9.606972,15.91263,0.780437434,1.502791555,0.759744559
/08,2011_09_30_drive_0028,/002888,-34.87846,-9.660793,16.00162,0.778310266,1.502062108,0.760161763
/08,2011_09_30_drive_0028,/002889,-33.9352,-9.710387,16.07949,0.774817333,1.501862437,0.76184154
/08,2011_09_30_drive_0028,/002890,-33.012,-9.759826,16.15393,0.799641319,1.499486431,0.786245308
/08,2011_09_30_drive_0028,/002891,-32.10855,-9.808261,16.22431,0.782243995,1.501282024,0.76160741
/08,2011_09_30_drive_0028,/002892,-31.20485,-9.84939,16.27428,0.810912208,1.501992876,0.781936738
/08,2011_09_30_drive_0028,/002893,-30.30385,-9.89885,16.30438,0.875308309,1.501044895,0.844110625
/08,2011_09_30_drive_0028,/002894,-29.4177,-9.949646,16.33667,0.90785038,1.50301268,0.8828432
/08,2011_09_30_drive_0028,/002895,-28.52472,-9.997061,16.35068,0.943559043,1.506175635,0.92303122
/08,2011_09_30_drive_0028,/002896,-27.67703,-10.03051,16.36542,1.028515777,1.503584733,1.008361433
/08,2011_09_30_drive_0028,/002897,-26.86483,-10.05517,16.37737,1.094291103,1.502113474,1.075995848
/08,2011_09_30_drive_0028,/002898,-26.07731,-10.09406,16.40415,1.16103459,1.502758239,1.145273021
/08,2011_09_30_drive_0028,/002899,-25.3144,-10.13275,16.4322,1.205682397,1.504384155,1.193842668
/08,2011_09_30_drive_0028,/002900,-24.56933,-10.16432,16.45391,1.255217592,1.50546331,1.244339724
/08,2011_09_30_drive_0028,/002901,-23.84628,-10.19343,16.47262,1.305836625,1.506270502,1.295636443
/08,2011_09_30_drive_0028,/002902,-23.15952,-10.21521,16.48929,1.361681404,1.50368546,1.350545573
/08,2011_09_30_drive_0028,/002903,-22.49594,-10.23594,16.50307,1.412900136,1.502033637,1.399762552
/08,2011_09_30_drive_0028,/002904,-21.83795,-10.25639,16.50829,1.466508321,1.497344164,1.450329565
/08,2011_09_30_drive_0028,/002905,-21.1998,-10.27764,16.51197,1.507439943,1.493526525,1.489336016
/08,2011_09_30_drive_0028,/002906,-20.58199,-10.30683,16.51971,1.540180567,1.494420579,1.519964256
/08,2011_09_30_drive_0028,/002907,-19.98333,-10.3335,16.52173,1.573125419,1.495089443,1.552711871
/08,2011_09_30_drive_0028,/002908,-19.40386,-10.35761,16.51621,1.592857002,1.493974167,1.571250775
/08,2011_09_30_drive_0028,/002909,-18.84618,-10.37462,16.50819,1.619078709,1.494844045,1.595124111
/08,2011_09_30_drive_0028,/002910,-18.31029,-10.39955,16.4985,1.650343343,1.497212749,1.625734293
/08,2011_09_30_drive_0028,/002911,-17.79631,-10.43522,16.48953,1.671598984,1.49942768,1.648650269
/08,2011_09_30_drive_0028,/002912,-17.32899,-10.45439,16.4823,1.673446908,1.500933315,1.650049111
/08,2011_09_30_drive_0028,/002913,-16.86983,-10.47666,16.47777,1.671620458,1.50081063,1.647219997
/08,2011_09_30_drive_0028,/002914,-16.44057,-10.50421,16.47465,1.640789681,1.502995754,1.615751805
/08,2011_09_30_drive_0028,/002915,-16.03755,-10.52421,16.47547,1.574331351,1.502649784,1.548551243
/08,2011_09_30_drive_0028,/002916,-15.65704,-10.54126,16.47926,1.483061206,1.503217111,1.457230453
/08,2011_09_30_drive_0028,/002917,-15.29407,-10.55646,16.49307,1.364615145,1.503361312,1.33805184
/08,2011_09_30_drive_0028,/002918,-14.95612,-10.56745,16.51522,1.230659721,1.504670447,1.203801652
/08,2011_09_30_drive_0028,/002919,-14.629,-10.58095,16.54218,1.083761813,1.503390659,1.056425745
/08,2011_09_30_drive_0028,/002920,-14.31623,-10.59457,16.57285,0.928969999,1.498519759,0.901012875
/08,2011_09_30_drive_0028,/002921,-14.01777,-10.60865,16.60392,0.777279074,1.490058926,0.750009105
/08,2011_09_30_drive_0028,/002922,-13.71545,-10.62679,16.64197,0.641859563,1.475529701,0.614672692
/08,2011_09_30_drive_0028,/002923,-13.41559,-10.6515,16.69217,0.529043183,1.454613758,0.501755626
/08,2011_09_30_drive_0028,/002924,-13.12557,-10.67795,16.74594,0.43105815,1.429050504,0.404738174
/08,2011_09_30_drive_0028,/002925,-12.83471,-10.70857,16.8283,0.336034967,1.400617821,0.310993972
/08,2011_09_30_drive_0028,/002926,-12.5551,-10.73848,16.91005,0.258337818,1.371219798,0.233893679
/08,2011_09_30_drive_0028,/002927,-12.27722,-10.78457,17.01862,0.195156353,1.339108591,0.170826827
/08,2011_09_30_drive_0028,/002928,-12.00994,-10.82266,17.13992,0.150101626,1.3032669,0.125549174
/08,2011_09_30_drive_0028,/002929,-11.75669,-10.85893,17.24925,0.118346859,1.26611219,0.093480938
/08,2011_09_30_drive_0028,/002930,-11.51869,-10.89077,17.38782,0.094305783,1.22925669,0.068224208
/08,2011_09_30_drive_0028,/002931,-11.28175,-10.91923,17.53719,0.079180764,1.191197735,0.051220287
/08,2011_09_30_drive_0028,/002932,-11.04782,-10.94865,17.67597,0.067633597,1.15132888,0.036445685
/08,2011_09_30_drive_0028,/002933,-10.7939,-10.97862,17.85311,0.060203292,1.110326712,0.027166406
/08,2011_09_30_drive_0028,/002934,-10.54598,-11.00326,18.01815,0.052544028,1.068080933,0.018416752
/08,2011_09_30_drive_0028,/002935,-10.28749,-11.03018,18.22499,0.049832122,1.024261703,0.014808223
/08,2011_09_30_drive_0028,/002936,-10.02369,-11.06097,18.45176,0.046574646,0.97835218,0.012599737
/08,2011_09_30_drive_0028,/002937,-9.778274,-11.08657,18.67022,0.042751983,0.931383815,0.008678423
/08,2011_09_30_drive_0028,/002938,-9.524482,-11.11223,18.94569,0.037100411,0.88272248,0.000282362
/08,2011_09_30_drive_0028,/002939,-9.266871,-11.14198,19.24995,0.030905643,0.83246663,-0.009712318
/08,2011_09_30_drive_0028,/002940,-9.02132,-11.16803,19.54116,0.027020483,0.781629638,-0.016642368
/08,2011_09_30_drive_0028,/002941,-8.76453,-11.19631,19.89121,0.023734928,0.733272054,-0.020301092
/08,2011_09_30_drive_0028,/002942,-8.499983,-11.21552,20.23026,0.020269554,0.686625393,-0.022779415
/08,2011_09_30_drive_0028,/002943,-8.233362,-11.23863,20.62629,0.01555588,0.641733516,-0.026549643
/08,2011_09_30_drive_0028,/002944,-7.973471,-11.25525,21.03954,0.01682807,0.599139563,-0.029696715
/08,2011_09_30_drive_0028,/002945,-7.714471,-11.25822,21.44879,0.019450786,0.558730641,-0.030535638
/08,2011_09_30_drive_0028,/002946,-7.45531,-11.26675,21.91038,0.021799698,0.5210597,-0.031044514
/08,2011_09_30_drive_0028,/002947,-7.202167,-11.27527,22.3818,0.024635752,0.486294757,-0.029242704
/08,2011_09_30_drive_0028,/002948,-6.943853,-11.29089,22.89983,0.025522387,0.45064497,-0.026074412
/08,2011_09_30_drive_0028,/002949,-6.684246,-11.30887,23.44669,0.023602306,0.413199358,-0.023157905
/08,2011_09_30_drive_0028,/002950,-6.44602,-11.3265,24.01505,0.021060298,0.375762777,-0.015035903
/08,2011_09_30_drive_0028,/002951,-6.209422,-11.33516,24.63093,0.014684672,0.340121561,-0.014981752
/08,2011_09_30_drive_0028,/002952,-6.002323,-11.35171,25.26823,0.011941014,0.307034852,-0.014366422
/08,2011_09_30_drive_0028,/002953,-5.784033,-11.36352,25.9353,0.015306361,0.276375719,-0.011467162
/08,2011_09_30_drive_0028,/002954,-5.580618,-11.37165,26.63676,0.023983545,0.24609306,-0.002272965
/08,2011_09_30_drive_0028,/002955,-5.400907,-11.37761,27.36213,0.02687728,0.218066981,-0.000518532
/08,2011_09_30_drive_0028,/002956,-5.241816,-11.38924,28.13843,0.024380506,0.191598207,0.006301031
/08,2011_09_30_drive_0028,/002957,-5.100718,-11.40302,28.93848,0.018082688,0.162179012,0.012394567
/08,2011_09_30_drive_0028,/002958,-4.985547,-11.41606,29.78106,0.01640994,0.132371339,0.018165759
/08,2011_09_30_drive_0028,/002959,-4.894545,-11.43015,30.65098,0.01367442,0.103521198,0.022800426
/08,2011_09_30_drive_0028,/002960,-4.83229,-11.44245,31.54033,0.007711538,0.076632108,0.024679567
/08,2011_09_30_drive_0028,/002961,-4.785405,-11.45977,32.44953,0.004438954,0.053560372,0.017524115
/08,2011_09_30_drive_0028,/002962,-4.764967,-11.47422,33.37537,0.004673558,0.032000092,0.0092561
/08,2011_09_30_drive_0028,/002963,-4.752808,-11.48757,34.32771,0.009177587,0.012483444,0.005922225
/08,2011_09_30_drive_0028,/002964,-4.75198,-11.50547,35.30317,0.013852184,-0.003804095,0.003025498
/08,2011_09_30_drive_0028,/002965,-4.771409,-11.52759,36.30181,0.017131751,-0.016787988,-0.000995916
/08,2011_09_30_drive_0028,/002966,-4.799016,-11.55048,37.33507,0.015942067,-0.027872658,-0.005296805
/08,2011_09_30_drive_0028,/002967,-4.824922,-11.57689,38.37989,0.009056709,-0.036864679,-0.006255664
/08,2011_09_30_drive_0028,/002968,-4.857966,-11.60715,39.43453,0.006893427,-0.044346565,-0.007356812
/08,2011_09_30_drive_0028,/002969,-4.911943,-11.63721,40.49949,0.006462515,-0.049755167,-0.00916905
/08,2011_09_30_drive_0028,/002970,-4.964157,-11.67505,41.56728,0.003166084,-0.052914107,-0.00878251
/08,2011_09_30_drive_0028,/002971,-5.025754,-11.70848,42.63695,-0.000362761,-0.054595876,-0.011487649
/08,2011_09_30_drive_0028,/002972,-5.090383,-11.73822,43.7008,0.004044263,-0.055066838,-0.010470191
